,Product Name,Description,Price,Ratings,Brand,Model,Processor,Display Size,RAM,Storage,GPU,OS,Warranty
321,Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1J3HN/A,"Apple M4 Processor16 GB Unified Memory RAMMac OS Operating System256 GB SSD38.86 cm (15.3 inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather1 Year Limited Warranty","₹1,24,900",4.7,Apple,MacBook Air Apple,Other,38.86 cm,16 GB ,256 GB SSD,Not Found,Not Found,1 Year Limited Warranty
322,HP Victus AMD Ryzen 9 Octa Core 8945HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office H&S Edition 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty,"₹1,07,990",,HP,Victus AMD Ryzen,AMD Ryzen 9,39.62 cm,16 GB DDR5,1 TB SSD,Not Found,Windows 11,1 Year Onsite Warranty
323,ASUS ROG Zephyrus G14 with 76WHr Battery AMD Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Hom...,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 10 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,"₹86,651",4.3,ASUS,ROG Zephyrus G14,AMD Ryzen 9,35.56 cm,16 GB DDR4,1 TB SSD,Not Found,Windows 10,1 Year Onsite Warranty
324,Lenovo IdeaPad Slim 5 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Laptop,Intel Core Ultra 7 Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD40.64 cm (16 inch) Display1 Year Carry-in Warranty,"₹89,190",4.6,Lenovo,IdeaPad Slim 5,Other,40.64 cm,16 GB LPDDR5,1 TB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
325,Lenovo IdeaPad Flex 5 AMD AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 2 in...,AMD Ryzen 5 Hexa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,"₹64,990",4.5,Lenovo,IdeaPad Flex 5,AMD Ryzen 5,35.56 cm,16 GB LPDDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection
326,FUTOPIA Ultimus Intel Dual Core Upto 2.8GHz - (8 GB/256 GB SSD/Windows 11 Home) NU14U3INC54BN-MB Thin ...,Intel Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Home Operating System256 GB SSD35.81 cm (14.1 inch) DisplayPre loaded windows APP1 Year Manufacturing Warranty,"₹15,989",3.5,FUTOPIA,Ultimus Intel Dual,Other,35.81 cm,8 GB DDR4,256 GB SSD,Not Found,Windows 11 Home,1 Year Manufacturing Warranty
327,DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Thin...,Intel Core i5 Processor (13th Gen)16 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1-year warranty,"₹61,990",4.0,DELL,Inspiron 5430 Intel,Intel Core i5,35.56 cm,16 GB LPDDR5,512 GB SSD,Not Found,Windows 11,Not Found
328,DELL Inspiron 3520 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thi...,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayWindows 11, Microsoft Office1 Year Onsite Hardware Service","₹38,990",3.7,DELL,Inspiron 3520 Intel,Intel Core i3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Hardware Service
329,Acer Aspire Lite Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Lig...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 year,"₹30,990",4.1,Acer,Aspire Lite Intel,Intel Core i3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,Not Found
330,HP AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/AMD Radeon AMD) 15-fb0153AX Gaming L...,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹52,590",,HP,AMD Ryzen 5,AMD Ryzen 5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
331,"DELL Inspiron 5430 Intel Core i7 13th Gen 13th Generation Intel® Core™ i7-1355U Processor (12MB Cache,...","Intel Core i7 Processor (13th Gen)16 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.81 cm (14.1 Inch) DisplayWindows 11, Microsoft Office Home and Student 2021, McAfee® Multi Device Security 15-month subscription1 Year Onsite Hardware Service","₹78,890",3.9,DELL,Inspiron 5430 Intel,Intel Core i7,35.81 cm,16 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1 Year Onsite Hardware Service
332,ASUS ZenBook Duo 14 (2021) Touch Panel Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home...,Intel Core i7 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System1 TB SSD35.56 cm (14 inch) Touchscreen DisplayOffice Home and Student 20211 Year Onsite Warranty,"₹1,04,990",4.2,ASUS,ZenBook Duo 14,Intel Core i7,35.56 cm,16 GB LPDDR4,1 TB SSD,Not Found,Windows 11,20211 Year Onsite Warranty
333,ASUS Chromebook Touch Intel Celeron Dual Core N3350 - (4 GB/64 GB EMMC Storage/Chrome OS) C523NA-A2030...,Intel Celeron Dual Core Processor4 GB LPDDR4 RAMChrome Operating System39.62 cm (15.6 inch) Touchscreen Display1 Year Onsite Warranty,"₹17,566",3.8,ASUS,Chromebook Touch Intel,Intel Celeron,39.62 cm,4 GB LPDDR4,Not Found,Not Found,Not Found,1 Year Onsite Warranty
334,Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Yr. Onsite,"₹34,990",4.2,Lenovo,IdeaPad 3 Intel,Intel Core i3,35.56 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Yr. Onsite
335,HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"₹64,859",4.3,HP,Victus Intel Core,Intel Core i5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
336,Infinix Intel Core i7 1255U - (32 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop,Intel Core i7 Processor32 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,"₹44,990",3.8,Infinix,Intel Core i7,Intel Core i7,35.56 cm,32 GB LPDDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
337,HP 250R G9 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 42V68PA Thin and Light Lap...,"Intel Core i3 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Support Assistant, Native Miracast Support, HP AudioSwitch, HP Documentation, HP Setup Integrated, OOBE, HP SSRM, HP Jumpstart, McAfee LiveSafe (30 Day Trial), Xerox DocuShare (30 Day Trial)1 Year Onsite Warranty","₹31,430",4.2,HP,250R G9 Intel,Intel Core i3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,1 Year Onsite Warranty
338,ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK321WS Th...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.81 cm (14.1 inch) Display1 Year Onsite Warranty,"₹32,890",4.3,ASUS,Vivobook Go 14,AMD Ryzen 3,35.81 cm,8 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
339,Ultimus ProNXT Intel Core N 12th Gen Upto 3.4GHz - (8 GB/256 GB SSD/Windows 11 Home) Quad Core Thin an...,Intel Core N Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System256 GB SSD35.81 cm (14.1 inch) DisplayPre loaded windows APP1 Year Manufacturing Warranty,"₹20,890",,Ultimus,ProNXT Intel Core,Other,35.81 cm,8 GB DDR4,256 GB SSD,Not Found,Windows 11 Home,1 Year Manufacturing Warranty
340,HP Victus Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20211 Year Onsite Warranty,"₹89,990",,HP,Victus Intel Core,Intel Core i7,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,20211 Year Onsite Warranty
341,HP Victus 15 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹70,990",4.4,HP,Victus 15 AMD,AMD Ryzen 7,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
342,"HP 240 G9 Intel Core i7 12th Gen 1255U Deca Core with Intel Turbo Boost, Finger Print - (16 GB/512 GB ...",Intel Core i7 Processor (12th Gen)16 GB DDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMS OFFICE1 year Onsite Warrenty,"₹65,990",4.1,HP,240 G9 Intel,Intel Core i7,35.56 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,Not Found
343,HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1009TU 2 in 1 La...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty,"₹77,450",4.4,HP,Pavilion x360 Intel,Intel Core i5,35.56 cm,16 GB DDR4,1 TB SSD,Not Found,Windows 11,1 Year Onsite Warranty
344,HP AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NV...,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Manufacturer Warranty,"₹50,890",4.4,HP,AMD Ryzen 5,AMD Ryzen 5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,1 Year Manufacturer Warranty
345,HP 245G9 AMD Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) 245 G8 Business L...,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayNA1 Year Onsite Warranty,"₹27,900",4.1,HP,245G9 AMD Ryzen,AMD Ryzen 3,35.56 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
346,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ322WS Thin...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹32,990",4.3,ASUS,Vivobook 15 Intel,Intel Core i3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
347,ASUS Vivobook 15 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin...,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹39,890",4.3,ASUS,Vivobook 15 Intel,Intel Core i5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
348,MSI Prestige 13 Evo AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13 AI Ev...,Intel Core Ultra 5 Processor16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 Inch) Display2 Year Carry-in Warranty,"₹84,990",4.0,MSI,Prestige 13 Evo,Other,33.78 cm,16 GB LPDDR5,1 TB SSD,Not Found,Windows 11,2 Year Carry-in Warranty
349,DELL Intel Core i5 13th Gen - (8 GB/1 TB SSD/Windows 11 Home) IN5430NH6KJM01ORS1 Thin and Light Laptop,Intel Core i5 Processor (13th Gen)8 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD35.56 cm (14 inch) Display1-year warranty,"₹51,990",4.0,DELL,Intel Core i5,Intel Core i5,35.56 cm,8 GB LPDDR5,1 TB SSD,Not Found,Windows 11,Not Found
350,Lenovo ThinkBook 15 AMD Ryzen 7 Octa Core 7730U - (8 GB/512 GB SSD/DOS) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAMDOS Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹40,999",3.6,Lenovo,ThinkBook 15 AMD,AMD Ryzen 7,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Not Found,1 Year Onsite Warranty
351,Lenovo ThinkPad E14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Pro) TP E14 Gen 4 Thin...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,"₹69,990",3.7,Lenovo,ThinkPad E14 Intel,Intel Core i5,35.56 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
352,Acer Aspire 7 Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year International Travelers Warranty (ITW),"₹61,999",3.5,Acer,Aspire 7 Intel,Intel Core i5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year International Travelers Warranty (ITW)
353,ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic* Intel Core i7 13th Gen 13620H - (16 GB/512 GB ...,"Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty","₹75,990",,ASUS,Vivobook S14 (2025),Intel Core i7,35.56 cm,16 GB DDR5,512 GB SSD,Not Found,Windows 11 Home,1 Year Onsite Warranty
354,HP G Series Intel Core i3 10th Gen 1005G1 - (4 GB/512 GB SSD/Windows 10 Home) 250 G8 Thin and Light La...,"Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Support Assistant, Native Miracast Support, HP AudioSwitch, HP Documentation, HP Setup Integrated, OOBE, HP SSRM, HP Jumpstart, McAfee LiveSafe (30 Day Trial), Xerox DocuShare (30 Day Trial)1 Year Onsite Warranty","₹30,990",4.4,HP,G Series Intel,Intel Core i3,39.62 cm,4 GB DDR4,512 GB SSD,Not Found,Windows 10,1 Year Onsite Warranty
355,HP 15s Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0011TU Thin and Light Lap...,Intel Core i5 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹53,990",4.2,HP,15s Intel Core,Intel Core i5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
356,MSI Thin A15 AMD Ryzen 7 Octa Core 7735HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty,"₹87,990",4.4,MSI,Thin A15 AMD,AMD Ryzen 7,39.62 cm,16 GB DDR5,1 TB SSD,Not Found,Windows 11,2 Year Onsite Warranty
357,HP Chromebook MediaTek MT8183 - (4 GB/64 GB EMMC Storage/Chrome OS) 11A-NA0002MU Chromebook,"MediaTek MT8183 Processor4 GB LPDDR4X RAM32 bit Chrome Operating System29.46 cm (11.6 inch) Touchscreen DisplayPre-installed G-suite Apps, Linux Kernel and Apps, Chrome Web Extensions, Google Play Store, HP Audio Switch, HP ePrint, HP Support Assistant, Dropbox1 Year Onsite Warranty","₹17,890",3.7,HP,Chromebook MediaTek MT8183,Other,29.46 cm,4 GB LPDDR4,Not Found,Not Found,Not Found,1 Year Onsite Warranty
358,Acer Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) C734-C2ED Chromebo...,Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System29.46 cm (11.6 inch) Display1 Year Onsite Warranty,"₹18,999",4.1,Acer,Chromebook Intel Celeron,Intel Celeron,29.46 cm,4 GB LPDDR4,Not Found,Not Found,Not Found,1 Year Onsite Warranty
359,Lenovo V 15 (2025) Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) V 15 Thin and Lig...,"Intel Celeron Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Home Operating System256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021, Windows 11 Home1 Year Onsite Warranty","₹22,890",,Lenovo,V 15 (2025),Intel Celeron,39.62 cm,8 GB DDR4,256 GB SSD,Not Found,Windows 11 Home,1 Year Onsite Warranty
360,walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1 Thin and Light Laptop,Intel Celeron Dual Core Processor4 GB LPDDR4 RAMWindows 11 Operating System128 GB SSD35.81 cm (14.1 inch) Display1 Year Onsite Warranty,"₹30,000",3.7,walker,Intel Celeron Dual,Intel Celeron,35.81 cm,4 GB LPDDR4,128 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
361,MSI Vector GP68HX Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display2 Year Onsite Warranty,"₹1,57,999",,MSI,Vector GP68HX Intel,Intel Core i7,40.64 cm,16 GB DDR5,1 TB SSD,Not Found,Windows 11,2 Year Onsite Warranty
362,ASUS ROG Strix G16 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVID...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic1 Year Onsite Warranty,"₹1,29,990",,ASUS,ROG Strix G16,Intel Core i7,40.64 cm,16 GB DDR5,1 TB SSD,Not Found,Windows 11 Home,1 Year Onsite Warranty
363,HP 841w6pa 255 g9 AMD Ryzen 3 Dual Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 255 G8 La...,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAMDOS Operating System512 GB SSD39.62 cm (15.6 inch) DisplayDOS1 year Domestic warranty,"₹26,200",4.1,HP,841w6pa 255 g9,AMD Ryzen 3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Not Found,Not Found
364,HP Victus Gaming Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,"₹54,990",,HP,Victus Gaming Intel,Intel Core i5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
365,HP Pavilion 14 Touchscreen Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Pavilion ...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayOffice Home and Student 20211 Year Warranty,"₹59,980",3.9,HP,Pavilion 14 Touchscreen,Intel Core i5,35.56 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,20211 Year Warranty
366,Lenovo V 15 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V 15 Thin and Ligh...,"Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021, Windows 11 Home1 Year Accidentaly Damage Protection + Onsite","₹32,990",,Lenovo,V 15 (2025),Intel Core i3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,1 Year Accidentaly Damage Protection + Onsite
367,ASUS AMD Ryzen 5 10th Gen 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ541WS Notebook,AMD Ryzen 5 Processor (10th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty,"₹40,590",3.0,ASUS,AMD Ryzen 5,AMD Ryzen 5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Warranty
368,Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Lig...,Intel Core i3 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection,"₹39,490",4.1,Lenovo,IdeaPad 3 Intel,Intel Core i3,35.56 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Yr. Onsite + 1 Yr. Accidental Damage Protection
369,Acer Predator Neo Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW),"₹1,29,999",4.4,Acer,Predator Neo Intel,Intel Core i5,40.64 cm,16 GB DDR5,512 GB SSD,Not Found,Windows 11,1 Year International Travelers Warranty (ITW)
370,HP 255 G9 AMD Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light L...,AMD Athlon Dual Core Processor4 GB DDR4 RAMDOS Operating System256 GB SSD39.62 cm (15.6 inch) DisplayDOS1 year warranty,"₹22,490",4.0,HP,255 G9 AMD,AMD Athlon,39.62 cm,4 GB DDR4,256 GB SSD,Not Found,Not Found,Not Found
371,MSI Claw A1M AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Arc Gr...,Intel Core Ultra 7 Processor16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD17.78 cm (7 Inch) Touchscreen Display1 Year Onsite Warranty,"₹46,990",4.6,MSI,Claw A1M AI,Other,17.78 cm,16 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
372,HP FC0026AU AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light...,AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹31,666",4.0,HP,FC0026AU AMD Ryzen,AMD Ryzen 3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
373,Lenovo Legion 5 Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,Intel Core i7 Processor (13th Gen)24 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,"₹1,14,990",4.6,Lenovo,Legion 5 Intel,Intel Core i7,39.62 cm,24 GB DDR5,512 GB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
374,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDIA GeForc...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"₹73,000",4.3,HP,Victus Intel Core,Intel Core i5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
375,"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB...",AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹48,990",4.4,ASUS,Vivobook Pro 15,AMD Ryzen 5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
376,HP (2024) Laptop with Backlit Keyboard Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty,"₹46,390",4.3,HP,(2024) Laptop with,Intel Core i5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Warranty
